Year,Element,Area,Vegetables,Fruits,Grains/Legumes/Nuts/Seeds,Meat/Poultry,Fish/Seafood,Dairy Food Group,Eggs,Vegetal Products,Sugar,Country,Obesity,Undernourished,Population,latlng,region,subregion,ISO_A2,Life expectancy,GDP
Y2017,Food supply (kcal/capita/day),Dominican Republic,33.0,436.0,764.0,215.0,16.0,342.0,72.0,2373.0,309.0,Dominican Republic,26.9,9.5,10500000.0,"[19, -70.66666666]",Americas,Caribbean,DO,72.34375,3509.4991863125
Y2017,Food supply quantity (kg/capita/yr),Dominican Republic,43.2,263.16,109.42000000000002,55.25,9.56,193.14,20.34,612.9799999999998,33.65,Dominican Republic,26.9,9.5,10500000.0,"[19, -70.66666666]",Americas,Caribbean,DO,72.34375,3509.4991863125
Y2017,Protein supply quantity (g/capita/day),Dominican Republic,1.2999999999999998,17.390000000000004,17.590000000000003,17.26,2.69,19.1,5.52,32.99,0.0,Dominican Republic,26.9,9.5,10500000.0,"[19, -70.66666666]",Americas,Caribbean,DO,72.34375,3509.4991863125
Y2014,Fat supply quantity (g/capita/day),Ecuador,0.16999999999999998,13.34,6.34,19.16,0.42,23.92,4.44,51.43000000000001,0.0,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2014,Food supply (kcal/capita/day),Ecuador,27.0,285.0,1078.0,250.0,12.0,390.0,68.0,2018.0,204.0,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2014,Food supply quantity (kg/capita/yr),Ecuador,33.11,133.29999999999998,150.76,57.92,6.9499999999999975,237.56,18.84,417.22,21.43,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2014,Protein supply quantity (g/capita/day),Ecuador,1.16,14.35,26.07,18.24,1.97,21.34,5.1,33.05000000000002,0.0,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2015,Fat supply quantity (g/capita/day),Ecuador,0.15,12.26,6.4,17.62,0.54,21.74,4.98,49.78,0.0,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2015,Food supply (kcal/capita/day),Ecuador,25.0,275.0,1151.0,229.0,14.0,354.0,76.0,2056.0,193.0,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2015,Food supply quantity (kg/capita/yr),Ecuador,29.79,132.04000000000002,160.62999999999997,52.94,7.780000000000001,216.02,21.1,416.82,20.22,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2015,Protein supply quantity (g/capita/day),Ecuador,1.1,13.31,27.960000000000004,16.72,2.31,19.4,5.72,34.73000000000001,0.0,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2016,Fat supply quantity (g/capita/day),Ecuador,0.15,10.34,6.439999999999999,15.77,0.45,23.32,4.78,49.36,0.0,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2016,Food supply (kcal/capita/day),Ecuador,25.0,203.0,1211.0,204.0,13.0,378.0,72.0,2057.0,198.0,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2016,Food supply quantity (kg/capita/yr),Ecuador,29.57,91.12,169.20000000000005,45.86,7.919999999999997,231.74,20.3,385.38999999999976,20.35,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2016,Protein supply quantity (g/capita/day),Ecuador,1.13,10.87,29.33,14.76,2.21,20.78,5.5,35.33000000000001,0.0,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2017,Fat supply quantity (g/capita/day),Ecuador,0.15,10.21,6.69,15.63,0.43,21.72,3.66,51.94,0.0,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2017,Food supply (kcal/capita/day),Ecuador,24.0,193.0,1214.0,203.0,13.0,354.0,56.0,2085.0,190.0,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2017,Food supply quantity (kg/capita/yr),Ecuador,28.17,89.53,168.29,45.22,7.7799999999999985,215.86,15.56,392.34,19.58,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2017,Protein supply quantity (g/capita/day),Ecuador,1.02,10.58,29.86000000000001,14.59,2.18,19.36,4.22,36.04000000000002,0.0,Ecuador,19.3,7.9,17511000.0,"[-2, -77.5]",Americas,South America,EC,74.725,2005.3524679375
Y2014,Fat supply quantity (g/capita/day),Egypt,0.8600000000000001,5.01,16.05,7.39,1.64,10.12,2.2,36.30999999999997,0.09,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2014,Food supply (kcal/capita/day),Egypt,118.0,228.0,2187.0,109.0,44.0,162.0,30.0,3070.0,289.0,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2014,Food supply quantity (kg/capita/yr),Egypt,182.47000000000003,115.95,267.90000000000003,26.35,24.17,98.78,7.84,673.2299999999998,60.67,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2014,Protein supply quantity (g/capita/day),Egypt,5.4,7.389999999999999,59.63,9.8,6.920000000000001,9.78,2.3,74.29,0.28,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2015,Fat supply quantity (g/capita/day),Egypt,0.8200000000000001,5.27,15.7,7.77,1.62,9.68,2.08,37.44000000000001,0.09,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2015,Food supply (kcal/capita/day),Egypt,116.0,249.0,2145.0,115.0,44.0,150.0,28.0,3059.0,293.0,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2015,Food supply quantity (kg/capita/yr),Egypt,172.55,131.02,262.99,28.22,23.55,91.64,7.4,671.5799999999998,59.87,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2015,Protein supply quantity (g/capita/day),Egypt,5.3100000000000005,7.829999999999999,58.66,10.659999999999998,6.73,9.04,2.18,73.47000000000001,0.27,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2016,Fat supply quantity (g/capita/day),Egypt,0.76,5.199999999999998,15.740000000000002,7.439999999999999,1.57,9.16,1.94,38.37999999999997,0.09,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2016,Food supply (kcal/capita/day),Egypt,107.0,234.0,2150.0,110.0,42.0,146.0,28.0,3049.0,294.0,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2016,Food supply quantity (kg/capita/yr),Egypt,162.09,122.03000000000002,263.40000000000003,26.85,23.37,91.02,6.94,653.5299999999999,58.49,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2016,Protein supply quantity (g/capita/day),Egypt,4.92,7.660000000000001,58.69000000000001,10.05,6.66,8.88,2.04,73.11000000000003,0.26,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2017,Fat supply quantity (g/capita/day),Egypt,0.76,5.17,15.68,7.34,1.51,8.26,1.92,38.64999999999998,0.08,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2017,Food supply (kcal/capita/day),Egypt,105.0,232.0,2143.0,108.0,42.0,132.0,26.0,3038.0,293.0,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2017,Food supply quantity (kg/capita/yr),Egypt,159.32999999999996,119.26000000000002,262.52,26.29,23.699999999999992,82.44,6.9,646.98,57.3,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2017,Protein supply quantity (g/capita/day),Egypt,4.8,7.64,58.55,9.829999999999998,6.73,8.06,2.02,72.26000000000002,0.25,Egypt,31.1,4.5,100803000.0,"[27, 30]",Africa,Northern Africa,EG,71.5,
Y2014,Fat supply quantity (g/capita/day),El Salvador,0.49,7.16,10.949999999999998,7.56,0.6900000000000001,24.22,4.46,26.61,0.0,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2014,Food supply (kcal/capita/day),El Salvador,47.0,129.0,1213.0,109.0,17.0,416.0,68.0,2146.0,387.0,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2014,Food supply quantity (kg/capita/yr),El Salvador,65.72,57.61000000000001,136.57999999999998,28.39,8.279999999999998,237.74,18.84,388.75,41.29,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2014,Protein supply quantity (g/capita/day),El Salvador,1.88,7.43,31.0,9.47,2.68,23.02,5.12,48.45000000000001,0.0,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2015,Fat supply quantity (g/capita/day),El Salvador,0.51,7.43,10.64,7.85,0.6,24.26,4.46,28.550000000000008,0.0,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2015,Food supply (kcal/capita/day),El Salvador,50.0,140.0,1188.0,113.0,16.0,416.0,68.0,2158.0,390.0,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2015,Food supply quantity (kg/capita/yr),El Salvador,70.34,64.62,134.04,28.72,7.2399999999999975,236.28,18.9,400.73,41.82,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2015,Protein supply quantity (g/capita/day),El Salvador,2.02,7.63,30.44,9.58,2.3200000000000003,23.32,5.14,47.860000000000035,0.0,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2016,Fat supply quantity (g/capita/day),El Salvador,0.55,7.8199999999999985,10.89,8.21,0.58,23.16,4.48,27.69000000000001,0.0,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2016,Food supply (kcal/capita/day),El Salvador,55.0,147.0,1225.0,116.0,14.0,396.0,68.0,2194.0,390.0,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2016,Food supply quantity (kg/capita/yr),El Salvador,75.14,70.59,138.20999999999998,29.46,6.7200000000000015,224.34,18.96,415.01000000000016,41.65,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2016,Protein supply quantity (g/capita/day),El Salvador,2.2,7.83,31.340000000000003,9.82,2.2300000000000004,22.5,5.16,49.09000000000001,0.0,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2017,Fat supply quantity (g/capita/day),El Salvador,0.5700000000000001,8.89,10.68,8.55,0.58,20.94,4.12,34.240000000000016,0.0,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2017,Food supply (kcal/capita/day),El Salvador,57.0,167.0,1205.0,121.0,14.0,364.0,62.0,2249.0,382.0,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2017,Food supply quantity (kg/capita/yr),El Salvador,84.25,77.48,136.08,30.52,6.63,202.52,17.46,436.82,40.86,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2017,Protein supply quantity (g/capita/day),El Salvador,2.25,8.28,30.86000000000001,10.33,2.19,21.06,4.76,49.20000000000002,0.0,El Salvador,22.7,9.0,6481000.0,"[13.83333333, -88.91666666]",Americas,Central America,SV,71.74375,2517.8346304375
Y2014,Fat supply quantity (g/capita/day),Estonia,0.5800000000000001,19.39,8.67,20.860000000000007,0.55,61.54,6.6,38.67000000000001,0.0,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2014,Food supply (kcal/capita/day),Estonia,77.0,324.0,1076.0,265.0,19.0,1004.0,94.0,2299.0,245.0,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2014,Food supply quantity (kg/capita/yr),Estonia,96.81,117.77,131.09,60.02,12.63,682.14,24.84,581.0599999999997,54.36,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2014,Protein supply quantity (g/capita/day),Estonia,2.95,15.94,32.32,17.73,3.1299999999999994,63.4,7.2,45.3,0.01,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2015,Fat supply quantity (g/capita/day),Estonia,0.65,20.99,8.48,22.4,0.51,61.26,6.6,37.22000000000001,0.0,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2015,Food supply (kcal/capita/day),Estonia,88.0,345.0,1061.0,285.0,18.0,1006.0,94.0,2266.0,245.0,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2015,Food supply quantity (kg/capita/yr),Estonia,112.25,124.36,129.35,63.93,12.36,694.32,24.9,583.9399999999998,53.68,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2015,Protein supply quantity (g/capita/day),Estonia,3.37,17.09,32.19,18.88,3.0900000000000003,64.58,7.2,45.21999999999999,0.01,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2016,Fat supply quantity (g/capita/day),Estonia,0.6,21.53,8.75,23.01,0.55,60.2,7.0,36.440000000000026,0.0,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2016,Food supply (kcal/capita/day),Estonia,79.0,355.0,1068.0,292.0,19.0,990.0,100.0,2254.0,243.0,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2016,Food supply quantity (kg/capita/yr),Estonia,100.75,127.57999999999998,130.11,66.03999999999999,14.179999999999998,690.88,26.4,570.47,51.22,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2016,Protein supply quantity (g/capita/day),Estonia,3.07,17.43,32.53,19.51,3.3800000000000003,64.22,7.64,45.65,0.01,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2017,Fat supply quantity (g/capita/day),Estonia,0.62,20.78,8.82,22.190000000000005,0.6100000000000001,60.78,6.74,35.49,0.0,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2017,Food supply (kcal/capita/day),Estonia,80.0,348.0,1082.0,282.0,21.0,1014.0,96.0,2250.0,245.0,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2017,Food supply quantity (kg/capita/yr),Estonia,102.35,128.44,132.98000000000002,63.63,14.709999999999996,714.86,25.38,574.7200000000001,49.34,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2017,Protein supply quantity (g/capita/day),Estonia,3.17,16.93,33.17000000000001,18.94,3.73,66.32,7.34,45.90000000000001,0.01,Estonia,23.8,2.9,1331000.0,"[59, 26]",Europe,Northern Europe,EE,74.94375,8340.4329494375
Y2014,Fat supply quantity (g/capita/day),Eswatini,0.16999999999999998,4.260000000000002,11.45,10.01,0.38,10.64,0.66,26.22,0.0,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2014,Food supply (kcal/capita/day),Eswatini,21.0,156.0,1219.0,137.0,9.0,206.0,10.0,2098.0,342.0,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2014,Food supply quantity (kg/capita/yr),Eswatini,26.76,127.65,142.72,28.15,4.43,84.98,2.9,475.73,35.76,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2014,Protein supply quantity (g/capita/day),Eswatini,1.06,5.6,30.93,11.13,1.28,9.98,0.82,41.80999999999999,0.0,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2015,Fat supply quantity (g/capita/day),Eswatini,0.16,3.78,11.210000000000004,9.39,0.36,10.46,0.94,22.920000000000005,0.0,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2015,Food supply (kcal/capita/day),Eswatini,19.0,137.0,1160.0,131.0,10.0,198.0,14.0,2030.0,360.0,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2015,Food supply quantity (kg/capita/yr),Eswatini,24.97,110.92000000000002,133.26999999999998,26.99,4.16,84.18,4.04,451.16999999999985,37.51,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2015,Protein supply quantity (g/capita/day),Eswatini,0.96,5.08,29.54000000000001,10.580000000000002,1.2499999999999998,9.66,1.16,40.36,0.0,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2016,Fat supply quantity (g/capita/day),Eswatini,0.18,3.04,11.62,8.819999999999997,0.28,9.42,0.8,24.55,0.0,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2016,Food supply (kcal/capita/day),Eswatini,21.0,128.0,1300.0,121.0,6.0,184.0,12.0,2137.0,336.0,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2016,Food supply quantity (kg/capita/yr),Eswatini,27.77,110.93000000000002,153.92999999999995,23.98,3.65,83.84,3.48,466.68,35.18,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2016,Protein supply quantity (g/capita/day),Eswatini,1.03,3.9699999999999993,32.67,9.57,1.04,8.66,1.0,42.97999999999999,0.0,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2017,Fat supply quantity (g/capita/day),Eswatini,0.16,3.8100000000000014,11.0,9.67,0.32,9.44,0.82,25.300000000000004,0.0,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2017,Food supply (kcal/capita/day),Eswatini,21.0,120.0,1331.0,133.0,8.0,176.0,12.0,2146.0,323.0,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2017,Food supply quantity (kg/capita/yr),Eswatini,27.38,101.72999999999998,158.36,27.61,3.89,83.7,3.36,460.5899999999999,33.85,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2017,Protein supply quantity (g/capita/day),Eswatini,0.96,4.710000000000001,33.35,10.840000000000002,1.14,8.36,1.0,43.35,0.0,Eswatini,13.5,20.6,1104000.0,"[-26.5, 31.5]",Africa,Southern Africa,SZ,,
Y2014,Fat supply quantity (g/capita/day),Ethiopia,0.06999999999999999,0.96,6.5200000000000005,2.5600000000000005,0.03,6.28,0.22,19.550000000000004,0.0,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2014,Food supply (kcal/capita/day),Ethiopia,11.0,23.0,1396.0,34.0,1.0,118.0,4.0,2124.0,75.0,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2014,Food supply quantity (kg/capita/yr),Ethiopia,13.35,10.76,155.23,6.26,0.5,70.58,0.8,317.6199999999997,8.51,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2014,Protein supply quantity (g/capita/day),Ethiopia,0.55,1.2000000000000002,37.57999999999999,2.54,0.15,6.58,0.24,57.19,0.01,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2015,Fat supply quantity (g/capita/day),Ethiopia,0.07,0.64,6.63,2.23,0.03,6.1,0.24,21.09000000000001,0.0,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2015,Food supply (kcal/capita/day),Ethiopia,11.0,18.0,1422.0,29.0,1.0,114.0,4.0,2150.0,75.0,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2015,Food supply quantity (kg/capita/yr),Ethiopia,12.4,10.209999999999997,157.5,5.33,0.45,68.26,0.92,313.3900000000001,8.38,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2015,Protein supply quantity (g/capita/day),Ethiopia,0.53,0.8500000000000001,38.31,2.1900000000000004,0.14,6.38,0.28,58.71000000000001,0.01,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2016,Fat supply quantity (g/capita/day),Ethiopia,0.07,0.6900000000000001,6.68,2.2,0.03,5.7,0.24,21.309999999999995,0.0,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2016,Food supply (kcal/capita/day),Ethiopia,13.0,19.0,1451.0,29.0,1.0,106.0,4.0,2202.0,76.0,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2016,Food supply quantity (kg/capita/yr),Ethiopia,13.71,10.499999999999998,159.97,5.23,0.45,63.94,0.86,323.4199999999999,8.45,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2016,Protein supply quantity (g/capita/day),Ethiopia,0.6,0.8699999999999999,39.04,2.15,0.14,5.98,0.26,60.1,0.0,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2017,Fat supply quantity (g/capita/day),Ethiopia,0.08,0.7500000000000001,6.49,2.25,0.03,5.48,0.24,20.8,0.0,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2017,Food supply (kcal/capita/day),Ethiopia,13.0,21.0,1457.0,30.0,1.0,102.0,4.0,2210.0,86.0,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2017,Food supply quantity (kg/capita/yr),Ethiopia,13.35,10.4,160.34,5.4,0.44,61.72,0.86,323.57999999999987,9.53,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2017,Protein supply quantity (g/capita/day),Ethiopia,0.6,0.94,39.14,2.21,0.14,5.76,0.26,59.80000000000002,0.0,Ethiopia,3.6,20.6,114916000.0,"[8, 38]",Africa,Eastern Africa,ET,59.1125,264.97094995
Y2014,Fat supply quantity (g/capita/day),Fiji,0.32,13.71,3.1499999999999995,16.029999999999998,2.8899999999999992,7.0,3.12,49.7,0.0,Fiji,30.0,3.7,896000.0,"[-18, 175]",Oceania,Melanesia,FJ,68.71249999999999,2947.612688875
Y2014,Food supply (kcal/capita/day),Fiji,47.0,213.0,1083.0,208.0,68.0,140.0,44.0,2403.0,335.0,Fiji,30.0,3.7,896000.0,"[-18, 175]",Oceania,Melanesia,FJ,68.71249999999999,2947.612688875
Y2014,Food supply quantity (kg/capita/yr),Fiji,55.68000000000001,69.7,150.65999999999997,42.98,36.58,49.3,11.18,610.6399999999999,127.17,Fiji,30.0,3.7,896000.0,"[-18, 175]",Oceania,Melanesia,FJ,68.71249999999999,2947.612688875
Y2014,Protein supply quantity (g/capita/day),Fiji,2.1100000000000003,12.81,25.26,14.79,9.8,7.86,3.52,43.57,0.0,Fiji,30.0,3.7,896000.0,"[-18, 175]",Oceania,Melanesia,FJ,68.71249999999999,2947.612688875
Y2015,Fat supply quantity (g/capita/day),Fiji,0.31,13.62,3.08,15.31,2.91,6.82,2.82,50.49999999999999,0.0,Fiji,30.0,3.7,896000.0,"[-18, 175]",Oceania,Melanesia,FJ,68.71249999999999,2947.612688875
Y2015,Food supply (kcal/capita/day),Fiji,46.0,212.0,1071.0,198.0,68.0,134.0,40.0,2416.0,345.0,Fiji,30.0,3.7,896000.0,"[-18, 175]",Oceania,Melanesia,FJ,68.71249999999999,2947.612688875
Y2015,Food supply quantity (kg/capita/yr),Fiji,55.02,69.96000000000001,149.22,40.35999999999999,36.56999999999999,43.56,10.08,628.0300000000002,139.41,Fiji,30.0,3.7,896000.0,"[-18, 175]",Oceania,Melanesia,FJ,68.71249999999999,2947.612688875
Y2015,Protein supply quantity (g/capita/day),Fiji,2.08,12.44,25.1,13.76,9.67,7.36,3.18,43.54,0.0,Fiji,30.0,3.7,896000.0,"[-18, 175]",Oceania,Melanesia,FJ,68.71249999999999,2947.612688875
