Year,Element,Area,Vegetables,Fruits,Grains/Legumes/Nuts/Seeds,Meat/Poultry,Fish/Seafood,Dairy Food Group,Eggs,Vegetal Products,Sugar,Country,Obesity,Undernourished,Confirmed,Deaths,Recovered,Active,Population
Y2014,Protein supply quantity (g/capita/day),Uganda,1.05,2.3099999999999996,14.969999999999999,4.0,4.31,6.32,0.58,41.47999999999997,0.0,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2015,Fat supply quantity (g/capita/day),Uganda,0.13,3.9400000000000004,3.3599999999999994,5.75,0.84,7.46,0.4,33.45,0.0,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2015,Food supply (kcal/capita/day),Uganda,21.0,69.0,653.0,68.0,23.0,134.0,6.0,2004.0,120.0,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2015,Food supply quantity (kg/capita/yr),Uganda,29.119999999999997,21.58,79.05000000000001,10.430000000000001,12.41,77.8,1.78,483.04999999999995,14.65,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2015,Protein supply quantity (g/capita/day),Uganda,1.05,2.23,15.850000000000001,3.75,3.69,6.62,0.5,41.14999999999999,0.0,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2016,Fat supply quantity (g/capita/day),Uganda,0.13,4.04,3.09,5.66,0.8,7.56,0.42,32.75000000000001,0.0,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2016,Food supply (kcal/capita/day),Uganda,21.0,69.0,598.0,66.0,22.0,136.0,6.0,1961.0,101.0,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2016,Food supply quantity (kg/capita/yr),Uganda,28.990000000000002,20.939999999999998,72.05,10.09,11.73,79.2,1.82,478.07000000000005,12.21,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2016,Protein supply quantity (g/capita/day),Uganda,1.04,2.26,14.420000000000002,3.6000000000000005,3.5,6.74,0.52,41.73,0.0,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2017,Fat supply quantity (g/capita/day),Uganda,0.13,3.92,3.08,5.45,0.77,7.18,0.4,33.69000000000001,0.0,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2017,Food supply (kcal/capita/day),Uganda,21.0,66.0,593.0,64.0,21.0,130.0,6.0,1979.0,114.0,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2017,Food supply quantity (kg/capita/yr),Uganda,28.82,20.27,72.82,9.69,11.270000000000001,75.02,1.76,479.09999999999997,13.600000000000001,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2017,Protein supply quantity (g/capita/day),Uganda,1.03,2.1900000000000004,14.420000000000002,3.45,3.36,6.38,0.5,41.46999999999999,0.0,Uganda,4.1,41.0,0.010491681423668003,0.000120242233444831,0.004932117793664329,0.0054393213965588895,45741000.0
Y2014,Fat supply quantity (g/capita/day),Ukraine,0.91,12.410000000000002,5.04,16.139999999999997,0.8099999999999999,26.58,10.12,40.169999999999995,0.0,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2014,Food supply (kcal/capita/day),Ukraine,125.0,229.0,977.0,217.0,22.0,462.0,144.0,2272.0,406.0,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2014,Food supply quantity (kg/capita/yr),Ukraine,185.07,88.26999999999998,128.85999999999999,49.580000000000005,12.629999999999999,284.94,37.48,636.2499999999998,66.47999999999999,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2014,Protein supply quantity (g/capita/day),Ukraine,5.26,13.97,27.679999999999996,16.7,3.38,25.64,11.0,41.46000000000001,0.01,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2015,Fat supply quantity (g/capita/day),Ukraine,0.8200000000000001,11.72,5.93,15.09,0.59,27.44,8.44,36.46,0.0,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2015,Food supply (kcal/capita/day),Ukraine,110.0,213.0,1236.0,203.0,16.0,464.0,120.0,2434.0,418.0,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2015,Food supply quantity (kg/capita/yr),Ukraine,164.05,81.80999999999999,161.14000000000001,46.269999999999996,9.270000000000001,290.54,31.28,622.1899999999998,65.28,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2015,Protein supply quantity (g/capita/day),Ukraine,4.65,13.06,35.47,15.55,2.54,26.04,9.18,48.05,0.01,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2016,Fat supply quantity (g/capita/day),Ukraine,0.84,12.39,6.139999999999999,15.61,0.73,26.96,7.88,34.29,0.0,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2016,Food supply (kcal/capita/day),Ukraine,114.0,226.0,1296.0,208.0,18.0,456.0,112.0,2399.0,353.0,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2016,Food supply quantity (kg/capita/yr),Ukraine,165.95,87.63,168.82000000000002,47.279999999999994,10.420000000000003,285.7,29.1,617.0499999999996,56.51,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2016,Protein supply quantity (g/capita/day),Ukraine,4.74,13.46,36.93999999999999,15.800000000000002,2.8099999999999996,25.6,8.54,49.849999999999966,0.0,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2017,Fat supply quantity (g/capita/day),Ukraine,0.8300000000000001,12.430000000000001,6.159999999999999,15.320000000000002,0.81,27.62,7.78,36.68,0.0,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2017,Food supply (kcal/capita/day),Ukraine,110.0,231.0,1231.0,204.0,20.0,466.0,110.0,2436.0,411.0,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2017,Food supply quantity (kg/capita/yr),Ukraine,161.44,90.32000000000001,161.53,46.92,11.669999999999998,292.36,28.86,631.0499999999998,66.4,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2017,Protein supply quantity (g/capita/day),Ukraine,4.640000000000001,13.620000000000001,35.359999999999985,15.64,3.1399999999999997,26.2,8.46,48.81999999999997,0.0,Ukraine,26.1,3.5,0.37848149743884296,0.00775288429316865,0.170984728804634,0.199743884341041,41778000.0
Y2014,Fat supply quantity (g/capita/day),United Arab Emirates,0.63,14.87,10.719999999999999,17.61,1.5,22.08,5.08,52.480000000000004,0.0,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2014,Food supply (kcal/capita/day),United Arab Emirates,83.0,368.0,1461.0,256.0,43.0,442.0,72.0,2751.0,366.0,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2014,Food supply quantity (kg/capita/yr),United Arab Emirates,99.49,158.66,166.53,62.81,25.45,82.68,18.62,483.0400000000001,45.18,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2014,Protein supply quantity (g/capita/day),United Arab Emirates,3.29,20.93,36.51,22.62,6.5200000000000005,25.6,5.52,63.11000000000001,0.0,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2015,Fat supply quantity (g/capita/day),United Arab Emirates,0.7,15.200000000000001,9.47,17.509999999999998,1.48,21.94,5.38,49.919999999999995,0.0,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2015,Food supply (kcal/capita/day),United Arab Emirates,94.0,397.0,1447.0,255.0,42.0,436.0,76.0,2767.0,368.0,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2015,Food supply quantity (kg/capita/yr),United Arab Emirates,106.74,168.19000000000003,165.42,63.199999999999996,25.29,80.04,19.8,497.8700000000002,45.52,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2015,Protein supply quantity (g/capita/day),United Arab Emirates,3.74,21.279999999999998,36.06999999999999,22.75,6.49,25.44,5.86,63.679999999999986,0.0,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2016,Fat supply quantity (g/capita/day),United Arab Emirates,0.68,15.98,9.22,17.990000000000002,1.48,23.02,5.64,49.83,0.0,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2016,Food supply (kcal/capita/day),United Arab Emirates,93.0,419.0,1425.0,262.0,41.0,454.0,80.0,2701.0,337.0,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2016,Food supply quantity (kg/capita/yr),United Arab Emirates,104.36,171.39,162.19,64.39,25.040000000000003,86.32,20.72,486.6900000000001,42.37,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2016,Protein supply quantity (g/capita/day),United Arab Emirates,3.6900000000000004,21.999999999999996,35.67999999999999,23.27,6.420000000000001,26.52,6.16,61.60000000000001,0.0,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2017,Fat supply quantity (g/capita/day),United Arab Emirates,0.77,15.05,12.280000000000001,16.919999999999998,1.4600000000000002,20.96,4.08,51.089999999999996,0.0,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2017,Food supply (kcal/capita/day),United Arab Emirates,95.0,378.0,1471.0,247.0,41.0,414.0,58.0,2772.0,371.0,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2017,Food supply quantity (kg/capita/yr),United Arab Emirates,103.82,155.31,167.72,62.019999999999996,24.710000000000004,66.46,14.96,505.46999999999986,45.93,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2017,Protein supply quantity (g/capita/day),United Arab Emirates,3.7700000000000005,20.8,36.74,22.2,6.35,23.54,4.42,63.63999999999999,0.0,United Arab Emirates,29.9,2.6,0.8129372059725909,0.0040805890775209705,0.7102781754960109,0.0985784413990591,9778000.0
Y2014,Fat supply quantity (g/capita/day),United Kingdom,0.6,31.95,5.609999999999999,33.92,1.48,41.4,5.78,66.80000000000003,0.0,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2014,Food supply (kcal/capita/day),United Kingdom,69.0,507.0,937.0,426.0,37.0,666.0,82.0,2472.0,360.0,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2014,Food supply quantity (kg/capita/yr),United Kingdom,84.16,144.33999999999997,119.60000000000001,74.34,20.11,449.78,21.32,570.3799999999999,39.98,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2014,Protein supply quantity (g/capita/day),United Kingdom,3.15,23.449999999999996,29.26,28.339999999999996,5.34,36.96,6.6,46.30999999999998,0.01,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2015,Fat supply quantity (g/capita/day),United Kingdom,0.58,33.36,5.909999999999999,35.230000000000004,1.47,41.74,6.0,65.72999999999999,0.0,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2015,Food supply (kcal/capita/day),United Kingdom,67.0,524.0,942.0,446.0,37.0,670.0,86.0,2439.0,347.0,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2015,Food supply quantity (kg/capita/yr),United Kingdom,80.63,147.46,119.77999999999999,78.59,19.99,452.1,22.16,566.71,41.38,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2015,Protein supply quantity (g/capita/day),United Kingdom,3.0300000000000002,25.080000000000002,29.45,30.090000000000003,5.3100000000000005,37.26,6.86,46.129999999999995,0.01,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2016,Fat supply quantity (g/capita/day),United Kingdom,0.61,34.02,6.199999999999999,35.75000000000001,1.46,40.22,6.06,65.69,0.0,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2016,Food supply (kcal/capita/day),United Kingdom,70.0,534.0,965.0,454.0,37.0,650.0,86.0,2455.0,346.0,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2016,Food supply quantity (kg/capita/yr),United Kingdom,83.46000000000001,150.18,121.88,80.79,19.849999999999998,439.58,22.38,573.6700000000001,43.480000000000004,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2016,Protein supply quantity (g/capita/day),United Kingdom,3.1100000000000003,25.939999999999998,30.069999999999997,30.96,5.2700000000000005,36.2,6.92,46.47999999999998,0.01,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2017,Fat supply quantity (g/capita/day),United Kingdom,0.6,33.8,6.129999999999999,35.48,1.4500000000000002,41.48,6.08,68.05,0.0,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2017,Food supply (kcal/capita/day),United Kingdom,69.0,532.0,942.0,449.0,37.0,664.0,86.0,2472.0,364.0,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2017,Food supply quantity (kg/capita/yr),United Kingdom,82.91,151.04999999999998,119.90999999999998,79.9,19.720000000000002,447.3,22.46,574.61,44.089999999999996,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2017,Protein supply quantity (g/capita/day),United Kingdom,3.0500000000000003,25.339999999999996,29.439999999999998,30.33,5.24,36.78,6.96,46.07999999999998,0.01,United Kingdom,29.5,2.5,0.552307921381775,0.0621158427635497,0.0031953543776057198,0.48699672424061896,67160000.0
Y2014,Fat supply quantity (g/capita/day),United Republic of Tanzania,0.28,1.47,5.01,3.5,0.45,6.06,0.24,41.60999999999999,0.0,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2014,Food supply (kcal/capita/day),United Republic of Tanzania,33.0,117.0,965.0,47.0,13.0,128.0,4.0,2144.0,104.0,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2014,Food supply quantity (kg/capita/yr),United Republic of Tanzania,48.97,76.06000000000002,119.35000000000001,9.88,6.34,86.38,1.04,521.2099999999998,10.79,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2014,Protein supply quantity (g/capita/day),United Republic of Tanzania,1.78,3.0599999999999996,23.479999999999997,3.84,2.0499999999999994,7.6,0.3,49.89999999999999,0.01,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2015,Fat supply quantity (g/capita/day),United Republic of Tanzania,0.26,1.3699999999999999,5.16,3.4,0.52,6.08,0.24,40.88000000000002,0.0,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2015,Food supply (kcal/capita/day),United Republic of Tanzania,31.0,119.0,983.0,46.0,14.0,128.0,4.0,2159.0,99.0,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2015,Food supply quantity (kg/capita/yr),United Republic of Tanzania,45.199999999999996,77.52999999999999,122.14000000000001,9.650000000000002,7.319999999999999,86.92,0.98,525.3199999999999,10.260000000000002,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2015,Protein supply quantity (g/capita/day),United Republic of Tanzania,1.6500000000000001,3.0300000000000002,23.630000000000003,3.75,2.3699999999999997,7.58,0.28,49.82,0.01,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2016,Fat supply quantity (g/capita/day),United Republic of Tanzania,0.26,1.3599999999999999,5.39,3.3100000000000005,0.5,5.64,0.24,43.13,0.0,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2016,Food supply (kcal/capita/day),United Republic of Tanzania,31.0,119.0,1046.0,45.0,14.0,118.0,4.0,2232.0,116.0,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2016,Food supply quantity (kg/capita/yr),United Republic of Tanzania,45.809999999999995,77.91999999999999,129.39,9.440000000000001,7.009999999999999,80.86,1.04,518.24,12.02,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2016,Protein supply quantity (g/capita/day),United Republic of Tanzania,1.6600000000000001,3.0100000000000002,24.950000000000003,3.6599999999999997,2.269999999999999,7.1,0.3,50.690000000000005,0.01,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2017,Fat supply quantity (g/capita/day),United Republic of Tanzania,0.25,1.3699999999999999,4.92,3.2399999999999998,0.49,5.38,0.16,45.53999999999999,0.0,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2017,Food supply (kcal/capita/day),United Republic of Tanzania,31.0,114.0,982.0,43.0,14.0,114.0,2.0,2260.0,115.0,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2017,Food supply quantity (kg/capita/yr),United Republic of Tanzania,46.11,75.17999999999999,122.36000000000001,9.220000000000002,6.79,78.42,0.7,527.59,12.059999999999999,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2017,Protein supply quantity (g/capita/day),United Republic of Tanzania,1.6600000000000001,2.95,23.099999999999998,3.5700000000000003,2.2199999999999993,6.88,0.2,50.429999999999986,0.01,United Republic of Tanzania,7.1,30.7,0.00085211102554659,3.51558576355175e-05,0.000306358187966652,0.00051059697994442,59734000.0
Y2014,Fat supply quantity (g/capita/day),United States of America,0.69,25.279999999999998,6.619999999999999,29.4,1.36,44.32,8.0,94.68999999999998,0.0,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2014,Food supply (kcal/capita/day),United States of America,72.0,438.0,850.0,431.0,36.0,728.0,114.0,2721.0,606.0,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2014,Food supply quantity (kg/capita/yr),United States of America,121.4,165.39,113.81000000000002,117.57000000000001,21.82,500.3,29.8,576.01,66.25,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2014,Protein supply quantity (g/capita/day),United States of America,3.3099999999999996,27.599999999999998,25.19,39.02,5.27,44.14,8.74,39.929999999999986,0.18000000000000002,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2015,Fat supply quantity (g/capita/day),United States of America,0.6900000000000001,27.15,7.01,30.799999999999997,1.37,44.72,7.84,94.71000000000002,0.0,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2015,Food supply (kcal/capita/day),United States of America,73.0,464.0,854.0,449.0,36.0,734.0,112.0,2723.0,607.0,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2015,Food supply quantity (kg/capita/yr),United States of America,118.85,170.52,114.04999999999998,120.86,21.93,506.8,29.2,572.49,66.32000000000001,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2015,Protein supply quantity (g/capita/day),United States of America,3.27,29.389999999999997,25.25,40.029999999999994,5.27,44.62,8.56,39.96999999999999,0.18000000000000002,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2016,Fat supply quantity (g/capita/day),United States of America,0.6799999999999999,27.32,7.299999999999999,31.209999999999997,1.3,45.32,8.12,95.29000000000002,0.0,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2016,Food supply (kcal/capita/day),United States of America,72.0,476.0,849.0,456.0,35.0,738.0,116.0,2730.0,605.0,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2016,Food supply quantity (kg/capita/yr),United States of America,118.01,173.32,113.02000000000001,122.86,21.910000000000004,507.54,30.22,575.3800000000001,66.08999999999999,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2016,Protein supply quantity (g/capita/day),United States of America,3.29,29.79,25.000000000000007,40.73,5.2299999999999995,44.74,8.86,39.9,0.18000000000000002,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2017,Fat supply quantity (g/capita/day),United States of America,0.6499999999999999,27.57,7.43,31.489999999999995,1.3,45.72,8.36,96.1,0.0,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2017,Food supply (kcal/capita/day),United States of America,70.0,488.0,849.0,459.0,34.0,742.0,118.0,2740.0,603.0,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2017,Food supply quantity (kg/capita/yr),United States of America,113.39999999999999,175.91,112.56000000000002,124.1,22.369999999999997,509.74,31.14,569.7100000000002,65.76,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2017,Protein supply quantity (g/capita/day),United States of America,3.19,29.89,24.910000000000004,41.15,5.4399999999999995,44.94,9.12,39.73000000000002,0.18000000000000002,United States of America,37.3,2.5,1.9763588356907702,0.0588311436349196,0.743125034103517,,329878000.0
Y2014,Fat supply quantity (g/capita/day),Uruguay,0.41000000000000003,10.77,5.4799999999999995,27.299999999999997,0.6000000000000001,37.92,5.56,49.36000000000001,0.0,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
Y2014,Food supply (kcal/capita/day),Uruguay,48.0,218.0,1101.0,336.0,16.0,660.0,84.0,2346.0,473.0,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
Y2014,Food supply quantity (kg/capita/yr),Uruguay,56.06,106.37000000000002,154.14000000000001,61.43,9.220000000000002,416.46,23.44,489.1699999999999,56.65,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
Y2014,Protein supply quantity (g/capita/day),Uruguay,1.8900000000000001,10.190000000000001,27.4,20.930000000000003,2.5700000000000003,41.08,6.4,38.900000000000006,0.02,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
Y2015,Fat supply quantity (g/capita/day),Uruguay,0.44000000000000006,10.46,5.51,26.180000000000003,0.69,36.34,5.22,50.750000000000014,0.0,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
Y2015,Food supply (kcal/capita/day),Uruguay,51.0,216.0,1119.0,322.0,16.0,638.0,78.0,2355.0,446.0,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
Y2015,Food supply quantity (kg/capita/yr),Uruguay,59.36,105.19000000000001,157.04,58.01,8.6,415.28,21.98,492.4800000000001,52.36,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
Y2015,Protein supply quantity (g/capita/day),Uruguay,2.02,9.93,27.849999999999998,20.0,2.4699999999999998,40.86,6.0,39.42999999999999,0.02,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
Y2016,Fat supply quantity (g/capita/day),Uruguay,0.44000000000000006,10.9,5.69,23.77,0.66,34.4,5.42,54.01000000000001,0.0,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
Y2016,Food supply (kcal/capita/day),Uruguay,51.0,215.0,1119.0,291.0,16.0,592.0,82.0,2421.0,477.0,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
Y2016,Food supply quantity (kg/capita/yr),Uruguay,58.650000000000006,103.07,156.60999999999999,52.410000000000004,8.23,367.6,22.8,498.24999999999994,54.349999999999994,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
Y2016,Protein supply quantity (g/capita/day),Uruguay,2.02,10.280000000000001,27.81,18.139999999999997,2.49,35.9,6.24,39.59,0.01,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
Y2017,Fat supply quantity (g/capita/day),Uruguay,0.47000000000000003,10.940000000000001,5.9399999999999995,26.959999999999997,0.73,35.38,5.62,53.670000000000016,0.0,Uruguay,28.9,2.5,0.0512036250354007,0.0012744265080713699,0.0428490512602662,0.00708014726706315,3531000.0
